typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","428","LVA","Latvia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1956","false","5","u","1956","false","1464","false","0","false",,"333325.788","333325.788","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","440","LTU","Lithuania","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","10487","false","5","u","10487","false","8420","false","0","false",,"767661.146","767661.146","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","442","LUX","Luxembourg","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","26097","false","5","u","26097","false","55237","false","0","false",,"12931556.23","12931556.23","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","446","MAC","China, Macao SAR","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","63475","false","5","u","63475","false","71489","false","0","false",,"83191560.722","83191560.722","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","450","MDG","Madagascar","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","849","false","5","u","849","false","887","false","0","false",,"150707.136","150707.136","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","17939","false","5","u","17939","false","19197","false","0","false",,"14766699.643","14766699.643","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","462","MDV","Maldives","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","554","false","5","u","554","false","202","false","0","false",,"27140.342","27140.342","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","466","MLI","Mali","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1550","false","5","u","1550","false","493","false","0","false",,"16654.166","16654.166","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","470","MLT","Malta","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","469","false","5","u","469","false","338","false","0","false",,"105901.385","105901.385","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","480","MUS","Mauritius","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","591","false","5","u","591","false","450","false","0","false",,"43890.31","43890.31","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","25390","false","5","u","25390","false","26806","false","0","false",,"26001947.249","26001947.249","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","54894","false","5","u","54894","false","50744","false","0","false",,"45393077.53","45393077.53","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","496","MNG","Mongolia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","45","false","5","u","45","false","36","false","0","false",,"29350.884","29350.884","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","408","false","5","u","408","false","276","false","0","false",,"35360.387","35360.387","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","499","MNE","Montenegro","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","344","false","5","u","344","false","210","false","0","false",,"446666.609","446666.609","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","504","MAR","Morocco","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12269","false","5","u","12269","false","8365","false","0","false",,"4261426.347","4261426.347","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","512","OMN","Oman","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","57","false","5","u","57","false","56","false","0","false",,"48097.317","48097.317","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","124442","false","5","u","124442","false","96540","false","0","false",,"68758807.805","68758807.805","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1166","false","5","u","1166","false","913","false","0","false",,"1203066.885","1203066.885","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","534","SXM","Sint Maarten","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","32","false","5","u","32","false","32","false","0","false",,"68582.38","68582.38","0","true","false",
